"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"60407197","1223392807177551873","2020-01-31 23:49:09","panchotorresg","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Hace tiempo se quedaron solos. Gobernar sin apoyo y masacrando a la gente para recuperar el poder. La historía los juzgará, a ti @KarlaEnAccion y a todos quienes buscaron dañar a un pueblo.
""El primer castigo del culpable es que su conciencia le juzga y no le absuelve nunca""","Twitter for Android","275","1223325073370755072","59145115","KarlaEnAccion","FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"", ""150342453"", ""191271539"", ""44980318"", ""59145115"")","c(""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"", ""ceciperez1"", ""ehantelmann"", ""isabelpla"", ""KarlaEnAccion"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/panchotorresg/status/1223392807177551873","pancho","","Tecnólogo Médico. Mi familia es mi fuente de vida. Político sin partido, con convicciones intransables. No al Neoliberalismo. Si a la Constituyente!",NA,"FALSE","125","685","0","490","337","2009-07-26 21:58:56","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/60407197/1424044718","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/567110157663215616/QwyheTpx_normal.jpeg"
"714587055","1223392551383785473","2020-01-31 23:48:08","alexcid14","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Buen chiste jajaja","Twitter for Android","18","1223325073370755072","59145115","KarlaEnAccion","FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"", ""150342453"", ""191271539"", ""44980318"")","c(""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"", ""ceciperez1"", ""ehantelmann"", ""isabelpla"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/alexcid14/status/1223392551383785473","Alexis Cid","Cajón, Araucanía, Chile ","26 años, Profesor y me encanta juntarme con amigos.","https://t.co/JtbYUbykUE","FALSE","54","329","0","507","523","2013-10-14 16:26:02","FALSE","https://t.co/JtbYUbykUE","https://www.facebook.com/xino.cid",NA,"https://pbs.twimg.com/profile_banners/714587055/1417057589","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/474247359241543680/E5D6J7fB_normal.jpeg"
"2198686490","1223390925910614016","2020-01-31 23:41:40","veronicacorra11","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Cuándo se van a dar cuenta que las cosas que hacen y dicen generan más VIOLENCIA 
Váyanse y volvera la paz","Twitter for Android","106","1223325073370755072","59145115","KarlaEnAccion","FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"", ""150342453"", ""191271539"", ""44980318"")","c(""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"", ""ceciperez1"", ""ehantelmann"", ""isabelpla"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/veronicacorra11/status/1223390925910614016","veronica corral ","","",NA,"FALSE","43","165","0","858","1110","2013-11-17 01:20:23","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/2198686490/1572402108","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1218178039298785280/maeWZGxl_normal.jpg"
"987840511","1223390306164408322","2020-01-31 23:39:13","GloriaFuentesSa","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","Twitter for Android","140",NA,NA,NA,"FALSE","TRUE","0","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""783085325245640705"", ""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"")","c(""Jou_Kaiser"", ""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1223383099842682880","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","2020-01-31 23:10:35","Twitter Web App","86","29","783085325245640705","Jou_Kaiser","Johannes Kaiser","19729","223","6177","Santiago, Chile","","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GloriaFuentesSa/status/1223390306164408322","Gloria Fuentes Savoy","Chile","Católica, misionera y catequista laica
 Pro-vida y Pro-familia.
#iMisión",NA,"FALSE","1706","942","34","65837","87826","2012-12-04 02:04:34","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/987840511/1421356342","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2974570773/184173e8783dfa775990cfc73dcf7503_normal.jpeg"
"1181634803260674049","1223389702386061314","2020-01-31 23:36:49","consuel93917268","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Recién ahora una hoja de ruta !  No cree q es un poquito tarde, después de la destrucción de Chile <U+0001F1E8><U+0001F1F1>!","Twitter for iPad","102","1223325073370755072","59145115","KarlaEnAccion","FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"", ""150342453"", ""191271539"", ""44980318"")","c(""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"", ""ceciperez1"", ""ehantelmann"", ""isabelpla"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/consuel93917268/status/1223389702386061314","Doña Jacinta","Curacavi","Dentro de veinte años estarás más decepcionado por las cosas que no hiciste que por las que hiciste. Mark Twain",NA,"FALSE","457","745","0","3348","1149","2019-10-08 18:18:00","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/1181634803260674049/1579822151",NA,"http://pbs.twimg.com/profile_images/1181635023839137795/qyFa3YzB_normal.jpg"
"496556004","1223389132619177984","2020-01-31 23:34:33","bajoelalquitran","@mundpretzel @KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Tiene razón Sebastián (el bueno), ustedes son nada. Perdón, son sólo bla ... bla ... bla ... remitidos a relatar el acontecimiento nacional. 
Cómo serán de intracendentes, que la vocera aparece una vez a la semana para decir . . . NADA

#YoVotoRechazo 
#YoAnulo2daPapeleta","Twitter Web App","272","1223338087457198081","807947936705429505","mundpretzel","FALSE","FALSE","7","1",NA,NA,"c(""YoVotoRechazo"", ""YoAnulo2daPapeleta"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""807947936705429505"", ""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"", ""150342453"", ""191271539"", ""44980318"")","c(""mundpretzel"", ""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"", ""ceciperez1"", ""ehantelmann"", ""isabelpla"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/bajoelalquitran/status/1223389132619177984","Bajo el Alquitrán","","Investigando a Glen Weyl: ""Más socialista que Marx y más capitalista que Adam Smith"". ¿Democracia radical? Me gustó el concepto.",NA,"FALSE","267","381","2","6291","3071","2012-02-19 02:41:52","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/496556004/1577404348","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/2380747107/xwz74o49stebnzb6au4z_normal.jpeg"
"351943017","1223389126554198017","2020-01-31 23:34:31","PaoErazoo","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Salgan de la cueva!!! La ciudadanía los espera","Twitter for Android","46","1223325073370755072","59145115","KarlaEnAccion","FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"", ""150342453"", ""191271539"", ""44980318"")","c(""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"", ""ceciperez1"", ""ehantelmann"", ""isabelpla"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/PaoErazoo/status/1223389126554198017","Paola Erazo","","",NA,"FALSE","434","499","1","17917","11131","2011-08-09 23:02:00","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/351943017/1500333887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1213627750994579456/W4J3zYsB_normal.jpg"
"864944118983733248","1223389092035137536","2020-01-31 23:34:23","Mony_loreH","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","Twitter for Android","140",NA,NA,NA,"FALSE","TRUE","0","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""783085325245640705"", ""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"")","c(""Jou_Kaiser"", ""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1223383099842682880","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","2020-01-31 23:10:35","Twitter Web App","86","29","783085325245640705","Jou_Kaiser","Johannes Kaiser","19729","223","6177","Santiago, Chile","","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Mony_loreH/status/1223389092035137536","Monica Lorena #YoVotoRECHAZO","","",NA,"FALSE","446","465","0","9380","11948","2017-05-17 20:42:02","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/864944118983733248/1579283511",NA,"http://pbs.twimg.com/profile_images/1219341324463173632/39LwhXeJ_normal.jpg"
"1205895903011360769","1223388854176055301","2020-01-31 23:33:26","Cristia02926727","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","Twitter for Android","140",NA,NA,NA,"FALSE","TRUE","0","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""783085325245640705"", ""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"")","c(""Jou_Kaiser"", ""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1223383099842682880","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","2020-01-31 23:10:35","Twitter Web App","86","29","783085325245640705","Jou_Kaiser","Johannes Kaiser","19729","223","6177","Santiago, Chile","","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Cristia02926727/status/1223388854176055301","Cristian","","<U+0001F601>",NA,"FALSE","48","188","0","971","914","2019-12-14 17:02:56","FALSE",NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/1221885520176807936/WDYKKJF-_normal.jpg"
"1031726306629742593","1223388811192868865","2020-01-31 23:33:16","mafefuentesbra1","@Jou_Kaiser @KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Las escuelas de guerrillas ya está en curso amigue ¡!! <U+0001F62D><U+0001F62D><U+0001F62D>","Twitter Web App","58","1223383099842682880","783085325245640705","Jou_Kaiser","FALSE","FALSE","7","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""783085325245640705"", ""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"", ""150342453"", ""191271539"", ""44980318"")","c(""Jou_Kaiser"", ""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"", ""ceciperez1"", ""ehantelmann"", ""isabelpla"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/mafefuentesbra1/status/1223388811192868865","... Aberria Eta Askatasuna ...","Itxaropena <U+2764>","... Mila esker urriaren 18an ...",NA,"FALSE","358","478","0","2096","2264","2018-08-21 02:14:54","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/1031726306629742593/1579417405",NA,"http://pbs.twimg.com/profile_images/1218791032999104512/B_9Mi-UZ_normal.jpg"
"1031726306629742593","1223388691353276416","2020-01-31 23:32:48","mafefuentesbra1","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","Twitter Web App","140",NA,NA,NA,"FALSE","TRUE","0","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""783085325245640705"", ""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"")","c(""Jou_Kaiser"", ""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1223383099842682880","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","2020-01-31 23:10:35","Twitter Web App","86","29","783085325245640705","Jou_Kaiser","Johannes Kaiser","19729","223","6177","Santiago, Chile","","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/mafefuentesbra1/status/1223388691353276416","... Aberria Eta Askatasuna ...","Itxaropena <U+2764>","... Mila esker urriaren 18an ...",NA,"FALSE","358","478","0","2096","2264","2018-08-21 02:14:54","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/1031726306629742593/1579417405",NA,"http://pbs.twimg.com/profile_images/1218791032999104512/B_9Mi-UZ_normal.jpg"
"1197524276942974982","1223387996667424768","2020-01-31 23:30:02","JosefaRitz","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","Twitter for iPhone","140",NA,NA,NA,"FALSE","TRUE","0","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""783085325245640705"", ""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"")","c(""Jou_Kaiser"", ""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1223383099842682880","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Que van a hacer ahora? Prohibir el voto masculino? Obligar a carabineros a suicidarse en masa? Prohibir la religión? Financiar escuelas de guerrillas? Todo depende de la nueva transaca con la siniestra radical, cierto? Hiperbólico mi comentario, pero a estas alturas...","2020-01-31 23:10:35","Twitter Web App","86","29","783085325245640705","Jou_Kaiser","Johannes Kaiser","19729","223","6177","Santiago, Chile","","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JosefaRitz/status/1223387996667424768","Josefa Ritz","","Soy consecuente, mis principios no se transan",NA,"FALSE","48","75","0","685","1227","2019-11-21 14:37:04","FALSE",NA,NA,NA,NA,NA,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"174510185","1223387717943336961","2020-01-31 23:28:56","crigonza","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Por que hacen una cumbre en wuhan?","Twitter for Android","34","1223325073370755072","59145115","KarlaEnAccion","FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"", ""150342453"", ""191271539"", ""44980318"")","c(""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"", ""ceciperez1"", ""ehantelmann"", ""isabelpla"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/crigonza/status/1223387717943336961","<U+0001F579>Cristián González <U+0001F3F4><U+200D><U+2620><U+FE0F>","Mas cerca de lo esperado","Hechicero de sortilogios binarios,  Erradicador de sabandijas digitales y Tutor en las artes hexadecimales.","https://t.co/9Nx5LYlu7s","FALSE","184","538","1","937","895","2010-08-04 03:00:09","FALSE","https://t.co/9Nx5LYlu7s","http://www.chiledroid.com",NA,"https://pbs.twimg.com/profile_banners/174510185/1528295416","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1004369620948738051/SIGt6WHc_normal.jpg"
"4616656215","1223387632572555265","2020-01-31 23:28:35","arriagadayoli","@KarlaEnAccion @sebastianpinera @GobiernodeChile @sebastiansichel @gblumel @amorenocharme @FelipeWard @ignaciobriones_ @ceciperez1 @ehantelmann @isabelpla Karla en el mundo de bilz y pap.
Claro q los orcos no le van a dejar mucho Chile","Twitter for Android","80","1223325073370755072","59145115","KarlaEnAccion","FALSE","FALSE","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""59145115"", ""13623532"", ""42102939"", ""24429981"", ""71381397"", ""114792269"", ""353832345"", ""1618289516"", ""150342453"", ""191271539"", ""44980318"")","c(""KarlaEnAccion"", ""sebastianpinera"", ""GobiernodeChile"", ""sebastiansichel"", ""gblumel"", ""amorenocharme"", ""FelipeWard"", ""ignaciobriones_"", ""ceciperez1"", ""ehantelmann"", ""isabelpla"")","es",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/arriagadayoli/status/1223387632572555265","yoli Ángelina","","Hasta pronto.",NA,"FALSE","438","443","3","18522","11418","2015-12-27 01:55:21","FALSE",NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/1141804342879686657/LiYpOgCd_normal.jpg"
